fundcode,fundname,holders
023047,南方达元债券E,https://j6.dfcfw.com/charts/StockPos/023047.png?rg=NaN
023048,南方通利债券E,https://j6.dfcfw.com/charts/StockPos/023048.png?rg=NaN
023049,南方宝顺混合E,https://j6.dfcfw.com/charts/StockPos/023049.png?rg=NaN
023050,交银上证科创板100指数A,https://j6.dfcfw.com/charts/StockPos/023050.png?rg=NaN
023051,交银上证科创板100指数C,https://j6.dfcfw.com/charts/StockPos/023051.png?rg=NaN
023052,交银中证A50指数A,https://j6.dfcfw.com/charts/StockPos/023052.png?rg=NaN
023053,交银中证A50指数C,https://j6.dfcfw.com/charts/StockPos/023053.png?rg=NaN
023054,南方宝祥混合E,https://j6.dfcfw.com/charts/StockPos/023054.png?rg=NaN
023055,富国上证科创板50成份ETF联接A,https://j6.dfcfw.com/charts/StockPos/023055.png?rg=NaN
023056,富国上证科创板50成份ETF联接C,https://j6.dfcfw.com/charts/StockPos/023056.png?rg=NaN
023057,富国安怡120天持有期债券发起式A,https://j6.dfcfw.com/charts/StockPos/023057.png?rg=NaN
023058,富国安怡120天持有期债券发起式C,https://j6.dfcfw.com/charts/StockPos/023058.png?rg=NaN
023059,汇添富沪深300ETF发起式联接A,https://j6.dfcfw.com/charts/StockPos/023059.png?rg=NaN
023060,汇添富沪深300ETF发起式联接C,https://j6.dfcfw.com/charts/StockPos/023060.png?rg=NaN
023061,宝盈中债绿色普惠金融债券优选指数A,https://j6.dfcfw.com/charts/StockPos/023061.png?rg=NaN
023062,宝盈中债绿色普惠金融债券优选指数C,https://j6.dfcfw.com/charts/StockPos/023062.png?rg=NaN
023063,国投瑞银和宜债券E,https://j6.dfcfw.com/charts/StockPos/023063.png?rg=NaN
023064,申万菱信沪深300价值ETF联接A,https://j6.dfcfw.com/charts/StockPos/023064.png?rg=NaN
023065,申万菱信沪深300价值ETF联接C,https://j6.dfcfw.com/charts/StockPos/023065.png?rg=NaN
023066,安联安裕债券A,https://j6.dfcfw.com/charts/StockPos/023066.png?rg=NaN
023067,安联安裕债券C,https://j6.dfcfw.com/charts/StockPos/023067.png?rg=NaN
023068,鹏华添泽120天滚动持有债券A,https://j6.dfcfw.com/charts/StockPos/023068.png?rg=NaN
023069,鹏华添泽120天滚动持有债券C,https://j6.dfcfw.com/charts/StockPos/023069.png?rg=NaN
023070,鹏华恒生港股通高股息率指数发起式A,https://j6.dfcfw.com/charts/StockPos/023070.png?rg=NaN
023071,鹏华恒生港股通高股息率指数发起式C,https://j6.dfcfw.com/charts/StockPos/023071.png?rg=NaN
023072,招商招悦纯债D,https://j6.dfcfw.com/charts/StockPos/023072.png?rg=NaN
023073,国泰海通中证港股通高股息投资指数发起(QDII)A,https://j6.dfcfw.com/charts/StockPos/023073.png?rg=NaN
023074,国泰海通中证港股通高股息投资指数发起(QDII)C,https://j6.dfcfw.com/charts/StockPos/023074.png?rg=NaN
023075,鹏华上证科创板新能源ETF发起式联接A,https://j6.dfcfw.com/charts/StockPos/023075.png?rg=NaN
023076,鹏华上证科创板新能源ETF发起式联接C,https://j6.dfcfw.com/charts/StockPos/023076.png?rg=NaN
023077,诺德安锦利率债,https://j6.dfcfw.com/charts/StockPos/023077.png?rg=NaN
023078,西部利得多策略优选混合A,https://j6.dfcfw.com/charts/StockPos/023078.png?rg=NaN
023079,南方泽元债券C,https://j6.dfcfw.com/charts/StockPos/023079.png?rg=NaN
023080,长信利保债券E,https://j6.dfcfw.com/charts/StockPos/023080.png?rg=NaN
023081,南方致远混合E,https://j6.dfcfw.com/charts/StockPos/023081.png?rg=NaN
023082,东方红慧选成长混合A,https://j6.dfcfw.com/charts/StockPos/023082.png?rg=NaN
023083,东方红慧选成长混合C,https://j6.dfcfw.com/charts/StockPos/023083.png?rg=NaN
023084,汇安核心资产混合E,https://j6.dfcfw.com/charts/StockPos/023084.png?rg=NaN
023085,招商招旭纯债E,https://j6.dfcfw.com/charts/StockPos/023085.png?rg=NaN
023086,浦银经济带崛起混合E,https://j6.dfcfw.com/charts/StockPos/023086.png?rg=NaN
023087,联博汇利债券A,https://j6.dfcfw.com/charts/StockPos/023087.png?rg=NaN
023088,联博汇利债券C,https://j6.dfcfw.com/charts/StockPos/023088.png?rg=NaN
023091,鑫元合丰纯债D,https://j6.dfcfw.com/charts/StockPos/023091.png?rg=NaN
023092,招商招坤纯债D,https://j6.dfcfw.com/charts/StockPos/023092.png?rg=NaN
023093,中邮货币C,https://j6.dfcfw.com/charts/StockPos/023093.png?rg=NaN
023094,安信中国制造混合C,https://j6.dfcfw.com/charts/StockPos/023094.png?rg=NaN
023095,中邮新思路灵活配置混合C,https://j6.dfcfw.com/charts/StockPos/023095.png?rg=NaN
023096,中邮消费升级灵活配置混合C,https://j6.dfcfw.com/charts/StockPos/023096.png?rg=NaN
023097,安信比较优势混合C,https://j6.dfcfw.com/charts/StockPos/023097.png?rg=NaN
023098,安信消费医药股票C,https://j6.dfcfw.com/charts/StockPos/023098.png?rg=NaN
023099,金信周期价值混合A,https://j6.dfcfw.com/charts/StockPos/023099.png?rg=NaN
023100,金信周期价值混合C,https://j6.dfcfw.com/charts/StockPos/023100.png?rg=NaN
023101,国寿安保智慧生活股票C,https://j6.dfcfw.com/charts/StockPos/023101.png?rg=NaN
023102,招商和惠养老目标日期2045五年持有期混合发起式(FOF)Y,https://j6.dfcfw.com/charts/StockPos/023102.png?rg=NaN
023103,圆信永丰医药健康C,https://j6.dfcfw.com/charts/StockPos/023103.png?rg=NaN
023104,中银中证港股通高股息投资指数A,https://j6.dfcfw.com/charts/StockPos/023104.png?rg=NaN
023105,中银中证港股通高股息投资指数C,https://j6.dfcfw.com/charts/StockPos/023105.png?rg=NaN
023106,光大保德信红利量化混合A,https://j6.dfcfw.com/charts/StockPos/023106.png?rg=NaN
023107,光大保德信红利量化混合C,https://j6.dfcfw.com/charts/StockPos/023107.png?rg=NaN
023108,广发中证A50ETF联接A,https://j6.dfcfw.com/charts/StockPos/023108.png?rg=NaN
023109,广发中证A50ETF联接C,https://j6.dfcfw.com/charts/StockPos/023109.png?rg=NaN
023110,安信一带一路指数C,https://j6.dfcfw.com/charts/StockPos/023110.png?rg=NaN
023111,景顺长城上证科创板200指数A,https://j6.dfcfw.com/charts/StockPos/023111.png?rg=NaN
023112,景顺长城上证科创板200指数C,https://j6.dfcfw.com/charts/StockPos/023112.png?rg=NaN
023113,施罗德添源纯债债券A,https://j6.dfcfw.com/charts/StockPos/023113.png?rg=NaN
023114,施罗德添源纯债债券C,https://j6.dfcfw.com/charts/StockPos/023114.png?rg=NaN
023115,景顺长城衡益混合,https://j6.dfcfw.com/charts/StockPos/023115.png?rg=NaN
023117,华安高端装备股票发起式A,https://j6.dfcfw.com/charts/StockPos/023117.png?rg=NaN
023118,华安高端装备股票发起式C,https://j6.dfcfw.com/charts/StockPos/023118.png?rg=NaN
023119,民生加银中证全指指数增强A,https://j6.dfcfw.com/charts/StockPos/023119.png?rg=NaN
023120,民生加银中证全指指数增强C,https://j6.dfcfw.com/charts/StockPos/023120.png?rg=NaN
023129,富国致盛量化选股股票A,https://j6.dfcfw.com/charts/StockPos/023129.png?rg=NaN
023130,富国致盛量化选股股票C,https://j6.dfcfw.com/charts/StockPos/023130.png?rg=NaN
023131,圆信永丰兴和60天滚动持有债券A,https://j6.dfcfw.com/charts/StockPos/023131.png?rg=NaN
023132,圆信永丰兴和60天滚动持有债券C,https://j6.dfcfw.com/charts/StockPos/023132.png?rg=NaN
023134,泰康招享混合E,https://j6.dfcfw.com/charts/StockPos/023134.png?rg=NaN
023135,农银创新驱动混合A,https://j6.dfcfw.com/charts/StockPos/023135.png?rg=NaN
023136,农银创新驱动混合C,https://j6.dfcfw.com/charts/StockPos/023136.png?rg=NaN
023139,南方ESG纯债债券发起C,https://j6.dfcfw.com/charts/StockPos/023139.png?rg=NaN
023141,国泰金龙债券D,https://j6.dfcfw.com/charts/StockPos/023141.png?rg=NaN
023142,兴全中证500指数增强A,https://j6.dfcfw.com/charts/StockPos/023142.png?rg=NaN
023143,兴全中证500指数增强C,https://j6.dfcfw.com/charts/StockPos/023143.png?rg=NaN
023144,汇添富中证油气资源ETF发起式联接A,https://j6.dfcfw.com/charts/StockPos/023144.png?rg=NaN
023145,汇添富中证油气资源ETF发起式联接C,https://j6.dfcfw.com/charts/StockPos/023145.png?rg=NaN
023146,中金沪深300ETF联接A,https://j6.dfcfw.com/charts/StockPos/023146.png?rg=NaN
023147,中金沪深300ETF联接C,https://j6.dfcfw.com/charts/StockPos/023147.png?rg=NaN
023148,兴业上证180ETF联接A,https://j6.dfcfw.com/charts/StockPos/023148.png?rg=NaN
023149,兴业上证180ETF联接C,https://j6.dfcfw.com/charts/StockPos/023149.png?rg=NaN
023150,鹏扬平衡养老目标三年持有混合发起式(FOF)Y,https://j6.dfcfw.com/charts/StockPos/023150.png?rg=NaN
023153,中银证券中证A500指数A,https://j6.dfcfw.com/charts/StockPos/023153.png?rg=NaN
023154,中银证券中证A500指数C,https://j6.dfcfw.com/charts/StockPos/023154.png?rg=NaN
023156,博时中债5-10农发行E,https://j6.dfcfw.com/charts/StockPos/023156.png?rg=NaN
023157,汇丰晋信养老目标日期2036一年持有期混合(FOF)Y,https://j6.dfcfw.com/charts/StockPos/023157.png?rg=NaN
023158,上银先进制造混合发起式A,https://j6.dfcfw.com/charts/StockPos/023158.png?rg=NaN
023159,上银先进制造混合发起式C,https://j6.dfcfw.com/charts/StockPos/023159.png?rg=NaN
023160,前海开源康悦稳健养老一年持有混合(FOF)A,https://j6.dfcfw.com/charts/StockPos/023160.png?rg=NaN
023162,银河上证国有企业红利ETF发起式联接A,https://j6.dfcfw.com/charts/StockPos/023162.png?rg=NaN
023163,银河上证国有企业红利ETF发起式联接C,https://j6.dfcfw.com/charts/StockPos/023163.png?rg=NaN
023164,招商安和债券D,https://j6.dfcfw.com/charts/StockPos/023164.png?rg=NaN
023165,博时转债增强债券E,https://j6.dfcfw.com/charts/StockPos/023165.png?rg=NaN
023166,兴全恒嘉30天持有债券E,https://j6.dfcfw.com/charts/StockPos/023166.png?rg=NaN
023167,浦银盛世E,https://j6.dfcfw.com/charts/StockPos/023167.png?rg=NaN
023168,创金合信怡久回报债券E,https://j6.dfcfw.com/charts/StockPos/023168.png?rg=NaN
023169,兴证资管国企红利优选混合发起式A,https://j6.dfcfw.com/charts/StockPos/023169.png?rg=NaN
023170,兴证资管国企红利优选混合发起式C,https://j6.dfcfw.com/charts/StockPos/023170.png?rg=NaN
023171,兴华安泽纯债A,https://j6.dfcfw.com/charts/StockPos/023171.png?rg=NaN
023172,兴华安泽纯债C,https://j6.dfcfw.com/charts/StockPos/023172.png?rg=NaN
023173,兴华景成混合A,https://j6.dfcfw.com/charts/StockPos/023173.png?rg=NaN
023174,兴华景成混合C,https://j6.dfcfw.com/charts/StockPos/023174.png?rg=NaN
023175,中邮中小盘灵活配置混合C,https://j6.dfcfw.com/charts/StockPos/023175.png?rg=NaN
023176,中邮沪港深精选混合C,https://j6.dfcfw.com/charts/StockPos/023176.png?rg=NaN
023177,安信灵活配置混合C,https://j6.dfcfw.com/charts/StockPos/023177.png?rg=NaN
023178,安信价值精选股票C,https://j6.dfcfw.com/charts/StockPos/023178.png?rg=NaN
023179,华泰柏瑞上证180ETF联接A,https://j6.dfcfw.com/charts/StockPos/023179.png?rg=NaN
023180,华泰柏瑞上证180ETF联接C,https://j6.dfcfw.com/charts/StockPos/023180.png?rg=NaN
023181,华泰柏瑞上证180ETF联接I,https://j6.dfcfw.com/charts/StockPos/023181.png?rg=NaN
023182,太平中证红利指数A,https://j6.dfcfw.com/charts/StockPos/023182.png?rg=NaN
023183,太平中证红利指数C,https://j6.dfcfw.com/charts/StockPos/023183.png?rg=NaN
023184,平安中证A500ETF联接A,https://j6.dfcfw.com/charts/StockPos/023184.png?rg=NaN
023185,平安中证A500ETF联接C,https://j6.dfcfw.com/charts/StockPos/023185.png?rg=NaN
023186,国联安红利慧选混合发起式A,https://j6.dfcfw.com/charts/StockPos/023186.png?rg=NaN
023187,国联安红利慧选混合发起式C,https://j6.dfcfw.com/charts/StockPos/023187.png?rg=NaN
023188,景顺长城量化新动力股票C,https://j6.dfcfw.com/charts/StockPos/023188.png?rg=NaN
023189,平安添润债券E,https://j6.dfcfw.com/charts/StockPos/023189.png?rg=NaN
023192,招商资管中证500指数增强发起A,https://j6.dfcfw.com/charts/StockPos/023192.png?rg=NaN
023193,景顺长城产业趋势混合C,https://j6.dfcfw.com/charts/StockPos/023193.png?rg=NaN
023194,平安鼎信债券E,https://j6.dfcfw.com/charts/StockPos/023194.png?rg=NaN
023196,南方中证物联网主题ETF发起联接A,https://j6.dfcfw.com/charts/StockPos/023196.png?rg=NaN
023197,南方中证物联网主题ETF发起联接C,https://j6.dfcfw.com/charts/StockPos/023197.png?rg=NaN
023198,招商资管中证500指数增强发起C,https://j6.dfcfw.com/charts/StockPos/023198.png?rg=NaN
023199,鹏华上证180ETF发起式联接A,https://j6.dfcfw.com/charts/StockPos/023199.png?rg=NaN
023200,鹏华上证180ETF发起式联接C,https://j6.dfcfw.com/charts/StockPos/023200.png?rg=NaN
023201,兴全中证沪港深500指数增强A,https://j6.dfcfw.com/charts/StockPos/023201.png?rg=NaN
023202,兴全中证沪港深500指数增强C,https://j6.dfcfw.com/charts/StockPos/023202.png?rg=NaN
023203,兴全中证沪港深300指数增强A,https://j6.dfcfw.com/charts/StockPos/023203.png?rg=NaN
023204,兴全中证沪港深300指数增强C,https://j6.dfcfw.com/charts/StockPos/023204.png?rg=NaN
023210,国泰海通君得盈债券D,https://j6.dfcfw.com/charts/StockPos/023210.png?rg=NaN
023213,博时鑫源混合E,https://j6.dfcfw.com/charts/StockPos/023213.png?rg=NaN
023214,中泰双鑫6个月持有债券A,https://j6.dfcfw.com/charts/StockPos/023214.png?rg=NaN
023215,中泰双鑫6个月持有债券C,https://j6.dfcfw.com/charts/StockPos/023215.png?rg=NaN
023216,华安众利120天持有债券A,https://j6.dfcfw.com/charts/StockPos/023216.png?rg=NaN
023217,华安众利120天持有债券C,https://j6.dfcfw.com/charts/StockPos/023217.png?rg=NaN
023218,国寿安保尊富30天持有期债券A,https://j6.dfcfw.com/charts/StockPos/023218.png?rg=NaN
023219,国寿安保尊富30天持有期债券C,https://j6.dfcfw.com/charts/StockPos/023219.png?rg=NaN
023220,招商稳健策略优选3个月持有期混合发起式(FOF)A,https://j6.dfcfw.com/charts/StockPos/023220.png?rg=NaN
023221,招商稳健策略优选3个月持有期混合发起式(FOF)C,https://j6.dfcfw.com/charts/StockPos/023221.png?rg=NaN
023222,鹏华恒生中国央企ETF发起式联接A,https://j6.dfcfw.com/charts/StockPos/023222.png?rg=NaN
023223,鹏华恒生中国央企ETF发起式联接C,https://j6.dfcfw.com/charts/StockPos/023223.png?rg=NaN
023224,景顺长城180天持有期债券A,https://j6.dfcfw.com/charts/StockPos/023224.png?rg=NaN
023225,景顺长城180天持有期债券C,https://j6.dfcfw.com/charts/StockPos/023225.png?rg=NaN
023226,兴全盈丰多元配置三个月持有混合(ETF-FOF)A,https://j6.dfcfw.com/charts/StockPos/023226.png?rg=NaN
023227,兴全盈丰多元配置三个月持有混合(ETF-FOF)C,https://j6.dfcfw.com/charts/StockPos/023227.png?rg=NaN
023228,易方达上证180ETF联接A,https://j6.dfcfw.com/charts/StockPos/023228.png?rg=NaN
023229,易方达上证180ETF联接C,https://j6.dfcfw.com/charts/StockPos/023229.png?rg=NaN
023230,南方上证180ETF发起联接A,https://j6.dfcfw.com/charts/StockPos/023230.png?rg=NaN
023231,南方上证180ETF发起联接C,https://j6.dfcfw.com/charts/StockPos/023231.png?rg=NaN
023232,国泰合利6个月持有混合A,https://j6.dfcfw.com/charts/StockPos/023232.png?rg=NaN
023233,国泰合利6个月持有混合C,https://j6.dfcfw.com/charts/StockPos/023233.png?rg=NaN
023234,银华上证180ETF发起式联接A,https://j6.dfcfw.com/charts/StockPos/023234.png?rg=NaN
023235,银华上证180ETF发起式联接C,https://j6.dfcfw.com/charts/StockPos/023235.png?rg=NaN
023236,银华上证180ETF发起式联接I,https://j6.dfcfw.com/charts/StockPos/023236.png?rg=NaN
023237,富国安嘉60天滚动持有债券发起式A,https://j6.dfcfw.com/charts/StockPos/023237.png?rg=NaN
023238,富国安嘉60天滚动持有债券发起式C,https://j6.dfcfw.com/charts/StockPos/023238.png?rg=NaN
023239,大摩恒安30天持有期债券A,https://j6.dfcfw.com/charts/StockPos/023239.png?rg=NaN
023240,大摩恒安30天持有期债券C,https://j6.dfcfw.com/charts/StockPos/023240.png?rg=NaN
023241,安信长鑫增强债券E,https://j6.dfcfw.com/charts/StockPos/023241.png?rg=NaN
023242,中欧恒生消费指数发起(QDII)A,https://j6.dfcfw.com/charts/StockPos/023242.png?rg=NaN
023243,中欧恒生消费指数发起(QDII)C,https://j6.dfcfw.com/charts/StockPos/023243.png?rg=NaN
023244,东海启元添益6个月持有混合发起式A,https://j6.dfcfw.com/charts/StockPos/023244.png?rg=NaN
023245,东海启元添益6个月持有混合发起式C,https://j6.dfcfw.com/charts/StockPos/023245.png?rg=NaN
023246,中航中债-投资级公司绿色债精选指数A,https://j6.dfcfw.com/charts/StockPos/023246.png?rg=NaN
023247,中航中债-投资级公司绿色债精选指数C,https://j6.dfcfw.com/charts/StockPos/023247.png?rg=NaN
023248,永赢泓利债券A,https://j6.dfcfw.com/charts/StockPos/023248.png?rg=NaN
023249,永赢泓利债券C,https://j6.dfcfw.com/charts/StockPos/023249.png?rg=NaN
023250,信澳季季鑫90天持有期债券A,https://j6.dfcfw.com/charts/StockPos/023250.png?rg=NaN
023251,信澳季季鑫90天持有期债券C,https://j6.dfcfw.com/charts/StockPos/023251.png?rg=NaN
023252,天弘上证180ETF发起联接A,https://j6.dfcfw.com/charts/StockPos/023252.png?rg=NaN
023253,天弘上证180ETF发起联接C,https://j6.dfcfw.com/charts/StockPos/023253.png?rg=NaN
023254,汇添富中证全指软件ETF发起式联接A,https://j6.dfcfw.com/charts/StockPos/023254.png?rg=NaN
023255,汇添富中证全指软件ETF发起式联接C,https://j6.dfcfw.com/charts/StockPos/023255.png?rg=NaN
023256,东海增益债券发起式E,https://j6.dfcfw.com/charts/StockPos/023256.png?rg=NaN
023257,国融中证同业存单AAA指数7天持有期,https://j6.dfcfw.com/charts/StockPos/023257.png?rg=NaN
023258,宏利悦利利率债A,https://j6.dfcfw.com/charts/StockPos/023258.png?rg=NaN
023259,宏利悦利利率债C,https://j6.dfcfw.com/charts/StockPos/023259.png?rg=NaN
023260,华润元大中债绿色普惠主题金融债券优选指数A,https://j6.dfcfw.com/charts/StockPos/023260.png?rg=NaN
023261,华润元大中债绿色普惠主题金融债券优选指数C,https://j6.dfcfw.com/charts/StockPos/023261.png?rg=NaN
023262,景顺长城资源垄断混合(LOF)C,https://j6.dfcfw.com/charts/StockPos/023262.png?rg=NaN
023263,景顺长城内需增长混合C,https://j6.dfcfw.com/charts/StockPos/023263.png?rg=NaN
023264,景顺长城内需增长贰号混合C,https://j6.dfcfw.com/charts/StockPos/023264.png?rg=NaN
023265,景顺长城智能生活混合C,https://j6.dfcfw.com/charts/StockPos/023265.png?rg=NaN
023266,贝莱德富元添益债券A,https://j6.dfcfw.com/charts/StockPos/023266.png?rg=NaN
023267,贝莱德富元添益债券C,https://j6.dfcfw.com/charts/StockPos/023267.png?rg=NaN
023268,合煦智远中证同业存单AAA指数7天持有期,https://j6.dfcfw.com/charts/StockPos/023268.png?rg=NaN
023269,景顺长城量化成长演化混合C,https://j6.dfcfw.com/charts/StockPos/023269.png?rg=NaN
023270,景顺长城量化对冲策略三个月定期开放混合C,https://j6.dfcfw.com/charts/StockPos/023270.png?rg=NaN
023271,华富中证5年恒定久期国开债指数E,https://j6.dfcfw.com/charts/StockPos/023271.png?rg=NaN
023274,万家安弘纯债D,https://j6.dfcfw.com/charts/StockPos/023274.png?rg=NaN
023275,中银淳利三个月持有债券A,https://j6.dfcfw.com/charts/StockPos/023275.png?rg=NaN
023276,中银淳利三个月持有债券C,https://j6.dfcfw.com/charts/StockPos/023276.png?rg=NaN
023277,华夏鼎合债券A,https://j6.dfcfw.com/charts/StockPos/023277.png?rg=NaN
023278,华夏鼎合债券C,https://j6.dfcfw.com/charts/StockPos/023278.png?rg=NaN
023279,人保中证同业存单AAA指数7天持有,https://j6.dfcfw.com/charts/StockPos/023279.png?rg=NaN
023280,工银稳健丰利120天滚动持有债券A,https://j6.dfcfw.com/charts/StockPos/023280.png?rg=NaN
023281,工银稳健丰利120天滚动持有债券C,https://j6.dfcfw.com/charts/StockPos/023281.png?rg=NaN
023282,永赢多元增利债券A,https://j6.dfcfw.com/charts/StockPos/023282.png?rg=NaN
023283,永赢多元增利债券C,https://j6.dfcfw.com/charts/StockPos/023283.png?rg=NaN
023284,华夏聚益优选三个月持有债券(FOF)A,https://j6.dfcfw.com/charts/StockPos/023284.png?rg=NaN
023285,华夏聚益优选三个月持有债券(FOF)C,https://j6.dfcfw.com/charts/StockPos/023285.png?rg=NaN
023286,前海开源人工智能主题混合C,https://j6.dfcfw.com/charts/StockPos/023286.png?rg=NaN
023287,创金合信恒荣120天持有期债券A,https://j6.dfcfw.com/charts/StockPos/023287.png?rg=NaN
023288,创金合信恒荣120天持有期债券C,https://j6.dfcfw.com/charts/StockPos/023288.png?rg=NaN
023289,国泰多策略收益灵活配置混合C,https://j6.dfcfw.com/charts/StockPos/023289.png?rg=NaN
023290,鹏华沪深300指数量化增强A,https://j6.dfcfw.com/charts/StockPos/023290.png?rg=NaN
023291,鹏华沪深300指数量化增强C,https://j6.dfcfw.com/charts/StockPos/023291.png?rg=NaN
023292,华宝宝益90天持有期债券A,https://j6.dfcfw.com/charts/StockPos/023292.png?rg=NaN
023293,华宝宝益90天持有期债券C,https://j6.dfcfw.com/charts/StockPos/023293.png?rg=NaN
023294,民生加银稳鑫120天滚动持有债券A,https://j6.dfcfw.com/charts/StockPos/023294.png?rg=NaN
023295,民生加银稳鑫120天滚动持有债券C,https://j6.dfcfw.com/charts/StockPos/023295.png?rg=NaN
023296,富国安阳90天持有期债券发起式A,https://j6.dfcfw.com/charts/StockPos/023296.png?rg=NaN
023297,富国安阳90天持有期债券发起式C,https://j6.dfcfw.com/charts/StockPos/023297.png?rg=NaN
023298,汇添富中证A500指数增强A,https://j6.dfcfw.com/charts/StockPos/023298.png?rg=NaN
023299,汇添富中证A500指数增强C,https://j6.dfcfw.com/charts/StockPos/023299.png?rg=NaN
023300,东海祥瑞E,https://j6.dfcfw.com/charts/StockPos/023300.png?rg=NaN
023301,鹏华添和30天持有期债券A,https://j6.dfcfw.com/charts/StockPos/023301.png?rg=NaN
023302,鹏华添和30天持有期债券C,https://j6.dfcfw.com/charts/StockPos/023302.png?rg=NaN
023303,建信中证A500指数增强A,https://j6.dfcfw.com/charts/StockPos/023303.png?rg=NaN
023304,建信中证A500指数增强C,https://j6.dfcfw.com/charts/StockPos/023304.png?rg=NaN
023305,永赢中证A500指数增强A,https://j6.dfcfw.com/charts/StockPos/023305.png?rg=NaN
023306,永赢中证A500指数增强C,https://j6.dfcfw.com/charts/StockPos/023306.png?rg=NaN
023307,方正富邦稳鑫纯债A,https://j6.dfcfw.com/charts/StockPos/023307.png?rg=NaN
023308,方正富邦稳鑫纯债C,https://j6.dfcfw.com/charts/StockPos/023308.png?rg=NaN
023309,博时宏观回报债券E,https://j6.dfcfw.com/charts/StockPos/023309.png?rg=NaN
023310,博时恒泰债券E,https://j6.dfcfw.com/charts/StockPos/023310.png?rg=NaN
023311,西部利得月月兴30天持有期债券A,https://j6.dfcfw.com/charts/StockPos/023311.png?rg=NaN
023312,西部利得月月兴30天持有期债券C,https://j6.dfcfw.com/charts/StockPos/023312.png?rg=NaN
023313,国泰聚鑫量化选股混合发起A,https://j6.dfcfw.com/charts/StockPos/023313.png?rg=NaN
023314,国泰聚鑫量化选股混合发起C,https://j6.dfcfw.com/charts/StockPos/023314.png?rg=NaN
023315,摩根30天持有期债券A,https://j6.dfcfw.com/charts/StockPos/023315.png?rg=NaN
023316,摩根30天持有期债券C,https://j6.dfcfw.com/charts/StockPos/023316.png?rg=NaN
023317,华泰保兴开元3个月持有债券发起A,https://j6.dfcfw.com/charts/StockPos/023317.png?rg=NaN
023318,华泰保兴开元3个月持有债券发起C,https://j6.dfcfw.com/charts/StockPos/023318.png?rg=NaN
023319,华宝中证A500指数增强A,https://j6.dfcfw.com/charts/StockPos/023319.png?rg=NaN
023320,华宝中证A500指数增强C,https://j6.dfcfw.com/charts/StockPos/023320.png?rg=NaN
023321,华宝中证800红利低波动ETF联接A,https://j6.dfcfw.com/charts/StockPos/023321.png?rg=NaN
023322,华宝中证800红利低波动ETF联接C,https://j6.dfcfw.com/charts/StockPos/023322.png?rg=NaN
023323,华商上证科创板100指数增强A,https://j6.dfcfw.com/charts/StockPos/023323.png?rg=NaN
023324,华商上证科创板100指数增强C,https://j6.dfcfw.com/charts/StockPos/023324.png?rg=NaN
023325,路博迈中证A500指数增强A,https://j6.dfcfw.com/charts/StockPos/023325.png?rg=NaN
023326,路博迈中证A500指数增强C,https://j6.dfcfw.com/charts/StockPos/023326.png?rg=NaN
023327,恒生前海福瑞30天持有期债券A,https://j6.dfcfw.com/charts/StockPos/023327.png?rg=NaN
023328,恒生前海福瑞30天持有期债券C,https://j6.dfcfw.com/charts/StockPos/023328.png?rg=NaN
023331,华富中证A500指数A,https://j6.dfcfw.com/charts/StockPos/023331.png?rg=NaN
023332,华富中证A500指数C,https://j6.dfcfw.com/charts/StockPos/023332.png?rg=NaN
023333,金鹰中证A500指数发起A,https://j6.dfcfw.com/charts/StockPos/023333.png?rg=NaN
023334,金鹰中证A500指数发起C,https://j6.dfcfw.com/charts/StockPos/023334.png?rg=NaN
023335,泓德中证A500指数增强A,https://j6.dfcfw.com/charts/StockPos/023335.png?rg=NaN
023336,泓德中证A500指数增强C,https://j6.dfcfw.com/charts/StockPos/023336.png?rg=NaN
023337,兴银鑫裕丰六个月持有债券A,https://j6.dfcfw.com/charts/StockPos/023337.png?rg=NaN
023338,兴银鑫裕丰六个月持有债券C,https://j6.dfcfw.com/charts/StockPos/023338.png?rg=NaN
023339,鹏华中证A500指数增强A,https://j6.dfcfw.com/charts/StockPos/023339.png?rg=NaN
023340,鹏华中证A500指数增强C,https://j6.dfcfw.com/charts/StockPos/023340.png?rg=NaN
023341,中海中证A500指数增强A,https://j6.dfcfw.com/charts/StockPos/023341.png?rg=NaN
023342,中海中证A500指数增强C,https://j6.dfcfw.com/charts/StockPos/023342.png?rg=NaN
023343,惠升和盛纯债,https://j6.dfcfw.com/charts/StockPos/023343.png?rg=NaN
023344,信澳星瑞智选混合A,https://j6.dfcfw.com/charts/StockPos/023344.png?rg=NaN
023345,信澳星瑞智选混合C,https://j6.dfcfw.com/charts/StockPos/023345.png?rg=NaN
023346,博时裕新纯债债券C,https://j6.dfcfw.com/charts/StockPos/023346.png?rg=NaN
023347,苏新中证A500指数增强A,https://j6.dfcfw.com/charts/StockPos/023347.png?rg=NaN
023348,苏新中证A500指数增强C,https://j6.dfcfw.com/charts/StockPos/023348.png?rg=NaN
023349,泓德裕和纯债债券D,https://j6.dfcfw.com/charts/StockPos/023349.png?rg=NaN
023350,诺安多策略混合C,https://j6.dfcfw.com/charts/StockPos/023350.png?rg=NaN
023351,兴银合丰债券E,https://j6.dfcfw.com/charts/StockPos/023351.png?rg=NaN
023354,汇添富添福吉祥混合C,https://j6.dfcfw.com/charts/StockPos/023354.png?rg=NaN
023355,大成添利宝货币C,https://j6.dfcfw.com/charts/StockPos/023355.png?rg=NaN
023356,博道和盈利率债A,https://j6.dfcfw.com/charts/StockPos/023356.png?rg=NaN
