股票代码,名称,流通市值,市值分位
301219,腾远钴业,130.85,2
603876,鼎胜新材,195.15,2
751,锌业股份,68.24,1
3022,联泓新科,277.43,2
600793,宜宾纸业,29.08,1
818,航锦科技,93.66,2
688117,圣诺生物,64.36,1
688621,阳光诺和,57.8,1
688169,石头科技,259.31,2
603398,*ST沐邦,58.85,1
791,甘肃能源,140.91,2
2545,东方铁塔,186.82,2
301110,青木科技,33.41,1
600722,金牛化工,54.7,1
300083,创世纪,198.6,2
300739,明阳电路,97.39,2
17,深中华A,26.41,1
967,盈峰环境,304.88,2
2487,大金重工,291.55,2
688209,英集芯,119.94,2
1286,陕西能源,133.78,2
300229,拓尔思,119.78,2
600018,上港集团,1176.28,4
2078,太阳纸业,363.83,2
2885,京泉华,80.83,1
997,新 大 陆,164.51,2
301669,高特电子,27.81,1
600990,四创电子,51.81,1
417,合百集团,60.61,1
601001,晋控煤业,285.87,2
603183,建研院,22.07,1
2039,黔源电力,80.51,1
688332,中科蓝讯,244.61,2
525,红太阳,45.14,1
300154,瑞凌股份,27.2,1
2520,日发精机,48.21,1
603007,顺景科技,36.56,1
300376,易事特,118.23,2
301293,三博脑科,103.92,2
601121,宝地矿业,51.36,1
603608,天创时尚,110.76,2
603407,长裕集团,24.58,1
2522,浙江众成,47.06,1
572,海马汽车,58.63,1
2515,金字火腿,92.45,2
600079,ST人福,267.43,2
300196,长海股份,50.91,1
300883,龙利得,19.94,1
603435,嘉德利,18.86,1
300803,指南针,492.2,2
300522,世名科技,45.96,1
688368,晶丰明源,223.62,2
2412,汉森制药,29.87,1
2910,庄园牧场,18.2,1
300257,开山股份,259.68,2
2506,协鑫集成,157.8,2
688508,芯朋微,118.09,2
300166,东方国信,144.92,2
300128,锦富技术,65.78,1
300001,特锐德,330.33,2
300831,ST派瑞,31.71,1
601126,四方股份,450.08,2
2439,启明星辰,97.49,2
2266,浙富控股,252.3,2
2741,光华科技,129.7,2
688380,中微半导,232.33,2
600773,西藏城投,116.09,2
2083,孚日股份,88.04,1
300369,绿盟科技,53.39,1
300139,晓程科技,89.21,1
300133,华策影视,124.31,2
2418,康盛股份,41.36,1
601216,君正集团,367.05,2
600109,国金证券,316.44,2
601666,平煤股份,187.92,2
300679,电连技术,204.41,2
688031,星环科技-U,130.9,2
688108,赛诺医疗,81.04,1
300179,四方达,180.45,2
659,珠海中富,35.36,1
2645,华宏科技,150.74,2
2864,盘龙药业,20.79,1
688337,普源精电,101.47,2
300557,理工光科,47.73,1
300919,中伟新材,353.08,2
300207,欣旺达,296.68,2
688719,爱科赛博,58.8,1
688206,概伦电子,205.89,2
600208,衢州发展,247.58,2
2652,扬子新材,21.15,1
600496,精工钢构,64.08,1
688155,先惠技术,83.99,1
688158,优刻得-W,152.43,2
300046,台基股份,69.4,1
300429,强力新材,61.74,1
603937,丽岛新材,23.35,1
688658,悦康药业,62.77,1
2733,雄韬股份,85.98,1
600392,盛和资源,425.76,2
605287,德才股份,60.9,1
688316,青云科技-U,26.09,1
300537,广信材料,38.59,1
688685,迈信林,71.3,1
2318,久立特材,179.58,2
2549,凯美特气,112.92,2
600552,凯盛科技,209.04,2
2797,第一创业,272.32,2
571,新大洲A,52.1,1
688582,芯动联科,230.6,2
2527,新时达,60.93,1
2079,苏州固锝,110.29,2
605305,中际联合,90.6,2
301419,阿莱德,37.86,1
12,南  玻Ａ,81.7,1
688237,超卓航科,47.82,1
2289,宇顺电子,118.09,2
300316,晶盛机电,582.28,3
949,新乡化纤,91.27,2
601069,西部黄金,220.91,2
300163,先锋新材,28.72,1
656,金科股份,99.39,2
2669,康达新材,40.99,1
301366,一博科技,60.41,1
600759,ST洲际,104.42,2
300420,五洋自控,93.21,2
600936,北投科技,76.87,1
603319,美湖股份,106.49,2
600331,宏达股份,216.2,2
301377,鼎泰高科,461.62,2
688390,固德威,178.7,2
688486,龙迅股份,108.83,2
600301,华锡有色,135.99,2
300438,鹏辉能源,262.59,2
600104,上汽集团,1163.32,4
2635,安洁科技,68.66,1
600397,江钨装备,186.51,2
2670,国盛证券,187.66,2
603124,江南新材,116.27,2
2203,海亮股份,431.37,2
600869,XD远东股,496.69,2
617,中油资本,855.87,3
603039,泛微网络,104.07,2
50,深天马Ａ,188.77,2
688170,德龙激光,64.68,1
2940,昂利康,50.23,1
1696,宗申动力,165.98,2
600379,宝光股份,48.8,1
601601,中国太保,2027.5,4
600589,大位科技,128.77,2
2559,亚威股份,59.42,1
600162,香江控股,78.77,1
300604,长川科技,1724.46,4
2155,湖南黄金,371.25,2
559,万向钱潮,398.38,2
300545,联得装备,38.64,1
1330,博纳影业,61.86,1
2222,福晶科技,362.58,2
688006,杭可科技,156.41,2
301486,致尚科技,144.86,2
300561,汇金科技,41.05,1
786,北新建材,291.78,2
301678,新恒汇,82.55,1
2584,西陇科学,41.03,1
601857,中国石油,15010.18,4
300497,富祥股份,82.91,1
603160,汇顶科技,272.6,2
688005,容百科技,190.73,2
301051,信濠光电,46.52,1
689009,九号公司-WD,212.64,2
2703,浙江世宝,78.94,1
600025,华能水电,1792.31,4
300553,集智股份,66.96,1
601898,中煤能源,1159.56,4
2132,恒星科技,76.12,1
688721,龙图光罩,30.69,1
600577,精达股份,186.38,2
605499,东鹏饮料,821.43,3
300377,赢时胜,96.18,2
2378,章源钨业,327.1,2
688227,品高股份,105.71,2
300162,雷曼光电,36.17,1
688800,瑞可达,228.29,2
688223,晶科能源,450.83,2
601901,方正证券,587.77,3
605060,联德股份,117.56,2
3018,金富科技,153.35,2
2654,万润科技,150.12,2
2805,丰元股份,61.53,1
2759,天际股份,105.6,2
600862,中航高科,273.46,2
2051,中工国际,109.76,2
300199,翰宇药业,189.57,2
688271,联影医疗,898.33,3
603638,艾迪精密,200.18,2
600885,宏发股份,537.02,3
300432,富临精工,282.18,2
688676,金盘科技,357.76,2
2077,大港股份,111.25,2
688786,悦安新材,63.16,1
600999,招商证券,1525.96,4
2773,康弘药业,153.22,2
2057,中钢天源,68.78,1
601995,中金公司,1057.45,4
301550,斯菱智驱,185.75,2
518,四环生物,41.8,1
2585,双星新材,88.59,1
2235,安妮股份,48.05,1
2176,江特电机,147.55,2
301345,涛涛车业,90.38,2
603444,吉比特,259.49,2
603399,永杉锂业,83.09,1
688535,华海诚科,226.46,2
301580,爱迪特,54.33,1
600026,中远海能,603.67,3
688138,清溢光电,137.88,2
300440,运达科技,93.81,2
688003,天准科技,187.95,2
688661,和林微纳,213.22,2
688216,气派科技,39.63,1
688478,晶升股份,92.15,2
603920,世运电路,300.92,2
601519,大智慧,159.53,2
2539,云图控股,90.85,2
600259,中稀有色,282.03,2
2648,卫星化学,763.52,3
603619,中曼石油,88.45,1
2518,科士达,231.66,2
2217,ST合力泰,117.2,2
2137,实益达,47.65,1
300624,万兴科技,89.26,1
603938,三孚股份,201.99,2
762,西藏矿业,122.34,2
2104,恒宝股份,60.33,1
600171,上海贝岭,200.48,2
601668,中国建筑,1896.61,4
2842,翔鹭钨业,94.9,2
688205,德科立,270.23,2
688603,天承科技,174.64,2
688635,长进光子,69.43,1
300244,迪安诊断,102.6,2
300531,优博讯,50.14,1
688262,国芯科技,147.84,2
2249,大洋电机,136.29,2
300263,隆华科技,127.21,2
301607,富特科技,84.34,1
300469,信息发展,148.37,2
603179,新泉股份,332.53,2
688213,思特威-W,321.44,2
688711,宏微科技,70.97,1
601006,XD大秦铁,929.58,3
728,国元证券,316.37,2
603773,沃格光电,265.44,2
603738,泰晶科技,179.71,2
688027,国盾量子,359.03,2
2027,分众传媒,694.67,3
301095,广立微,180.69,2
300303,聚飞光电,117.05,2
2141,贤丰控股,53.2,1
672,上峰材料,190.49,2
593,德龙汇能,79.8,1
601101,昊华能源,152.35,2
688353,华盛锂电,149.48,2
600888,新疆众和,182.49,2
300727,润禾材料,54.78,1
603067,振华股份,304.17,2
603379,三美股份,378.8,2
519,中兵红箭,243.98,2
2993,奥海科技,133.03,2
688449,联芸科技,228.7,2
2106,莱宝高科,82.05,1
969,安泰科技,208.06,2
415,渤海租赁,225.96,2
2859,洁美科技,335.8,2
600111,北方稀土,1536.76,4
300073,当升科技,216.96,2
300763,锦浪科技,206.01,2
603990,麦迪科技,61.81,1
688518,联赢激光,80.04,1
2294,信立泰,413.84,2
3026,中晶科技,56.19,1
300353,东土科技,106.93,2
300019,硅宝科技,74.13,1
600961,株冶集团,199.38,2
300566,激智科技,69.61,1
1248,华润新能,154.05,2
688308,欧科亿,211.18,2
2074,国轩高科,440.44,2
605006,山东玻纤,109.48,2
601225,陕西煤业,2222.09,4
603778,国晟科技,72.77,1
688531,日联科技,205.29,2
301292,海科新源,52.0,1
600545,卓郎智能,96.73,2
603002,宏昌电子,215.47,2
2738,中矿资源,368.42,2
301251,威尔高,39.27,1
2261,拓维信息,367.67,2
300540,蜀道装备,92.9,2
600366,宁波韵升,167.6,2
301321,翰博高新,70.41,1
600114,东睦股份,201.8,2
300814,中富电路,313.56,2
2426,胜利精密,114.33,2
2931,锋龙股份,118.02,2
688662,富信科技,124.52,2
600237,铜峰电子,66.58,1
551,创元科技,90.37,2
301201,诚达药业,40.03,1
300209,行云科技,184.08,2
600520,三佳科技,55.45,1
688322,奥比中光-W,374.71,2
603308,XD应流股,366.35,2
603688,石英股份,354.8,2
688783,西安奕材-U,94.81,2
600203,福日电子,75.43,1
32,深桑达Ａ,246.71,2
823,超声电子,107.39,2
603989,艾华集团,152.73,2
603687,大胜达,83.49,1
603806,福斯特,371.49,2
300085,银之杰,202.78,2
600096,云天化,497.13,2
300480,光力科技,104.74,2
688596,正帆科技,200.1,2
600938,XD中国海,841.68,3
300975,商络电子,175.67,2
600977,中国电影,259.14,2
603061,金海通,390.41,2
536,华映科技,93.94,2
688052,纳芯微,357.18,2
600596,新安股份,169.91,2
601678,滨化股份,111.16,2
600906,财达证券,151.25,2
688392,骄成超声,235.97,2
601688,华泰证券,1474.5,4
688179,阿拉丁,93.83,2
601988,XD中国银,12203.32,4
300964,本川智能,53.64,1
301316,慧博云通,170.98,2
688401,路维光电,162.41,2
688400,XD凌云光,251.6,2
688147,微导纳米,645.46,3
300033,同花顺,994.4,3
1,平安银行,2027.89,4
605020,永和股份,177.88,2
686,东北证券,190.75,2
301358,湖南裕能,482.67,2
688017,XD绿的谐,742.49,3
600760,中航沈飞,1141.72,4
300776,帝尔激光,281.54,2
2643,万润股份,161.68,2
688207,格灵深瞳,58.74,1
688103,国力电子,98.18,2
603137,恒尚节能,48.93,1
973,佛塑科技,117.54,2
600884,杉杉股份,215.81,2
2245,蔚蓝锂芯,307.5,2
601958,金钼股份,722.76,3
300811,铂科新材,283.29,2
688530,欧莱新材,53.52,1
688301,奕瑞科技,329.71,2
605111,新洁能,304.6,2
600563,法拉电子,323.21,2
688,国城矿业,368.2,2
603222,济民健康,51.88,1
601108,财通证券,396.11,2
628,高新发展,80.64,1
1203,大中矿业,377.42,2
600500,中化国际,231.45,2
605117,德业股份,1069.51,4
1301,尚太科技,127.0,2
603260,合盛硅业,482.1,2
2409,雅克科技,659.88,3
688813,泰金新能,51.11,1
603799,华友钴业,783.55,3
688275,万润新能,122.83,2
300328,宜安科技,82.79,1
603893,瑞芯微,883.0,3
603203,快克智能,192.69,2
2326,永太科技,161.71,2
601318,中国平安,5274.6,4
688809,强一股份,141.48,2
300164,通源石油,51.67,1
603678,火炬电子,282.72,2
688258,卓易信息,164.4,2
688372,伟测科技,291.95,2
2429,兆驰股份,466.01,2
3031,中瓷电子,483.16,2
300382,斯莱克,129.15,2
688802,沐曦股份-U,168.49,2
300450,先导智能,565.29,3
603928,兴业股份,64.05,1
301611,珂玛科技,213.38,2
301489,思泉新材,107.15,2
603618,杭电股份,243.43,2
600036,XD招商银,7607.95,4
688187,时代电气,442.45,2
600641,先导基电,397.38,2
300623,捷捷微电,285.07,2
603283,赛腾股份,232.49,2
601162,天风证券,319.84,2
603290,斯达半导,296.49,2
688135,利扬芯片,99.14,2
301086,鸿富瀚,107.51,2
300364,中文在线,163.46,2
603588,高能环境,225.59,2
603906,龙蟠科技,124.76,2
603950,长源东谷,231.57,2
688536,思瑞浦,419.16,2
603268,松发股份,372.45,2
601328,XD交通银,1723.39,4
2600,领益智造,1091.48,4
603659,璞泰来,527.47,3
2903,宇环数控,35.58,1
300706,阿石创,74.08,1
600141,兴发集团,408.95,2
333,美的集团,5420.54,4
688047,龙芯中科,589.87,3
603501,豪威集团,1245.5,4
603026,石大胜华,159.77,2
300088,长信科技,211.27,2
688411,海博思创,288.1,2
300260,新莱应材,239.75,2
688183,生益电子,1030.24,4
600673,东阳光,1115.08,4
1389,广合科技,267.02,2
600989,宝丰能源,1490.14,4
600105,永鼎股份,716.96,3
300620,光库科技,718.58,3
600028,中国石化,4510.22,4
300131,英唐智控,196.99,2
300806,斯迪克,262.02,2
600367,红星发展,132.59,2
70,特发信息,154.21,2
600707,彩虹股份,428.73,2
600497,驰宏锌锗,479.34,2
600549,厦门钨业,984.42,3
300769,德方纳米,129.0,2
2579,中京电子,103.5,2
300661,圣邦股份,747.07,3
688627,精智达,434.8,2
688019,安集科技,711.6,3
2971,和远气体,86.12,1
2119,康强电子,120.95,2
688548,广钢气体,301.37,2
2456,欧菲光,314.18,2
600958,东方证券,681.22,3
688689,银河微电,76.78,1
2273,水晶光电,421.02,2
603663,三祥新材,313.45,2
688328,深科达,111.68,2
2897,意华股份,151.84,2
600089,特变电工,1013.59,4
603629,利通电子,420.6,2
2756,永兴材料,186.8,2
301396,宏景科技,368.14,2
688037,芯源微,772.7,3
2129,TCL中环,430.64,2
2353,杰瑞股份,1044.85,4
300017,网宿科技,354.96,2
600226,亨通股份,244.2,2
601872,XD招商轮,1249.13,4
688605,先锋精科,110.36,2
1399,惠科股份,159.44,2
300548,长芯博创,604.41,3
300236,上海新阳,333.42,2
600206,有研新材,507.93,3
688691,灿芯股份,78.44,1
300655,晶瑞电材,197.27,2
2747,埃斯顿,334.71,2
301666,大普微-UW,149.1,2
2281,光迅科技,1822.07,4
603078,江化微,179.63,2
792,盐湖股份,1344.05,4
300077,国民技术,144.92,2
2138,顺络电子,409.34,2
300041,回天新材,81.99,1
688333,铂力特,304.63,2
688766,普冉股份,1045.39,4
688048,长光华芯,785.5,3
600110,诺德股份,222.45,2
300418,昆仑万维,580.85,3
688728,格科微,543.51,3
605589,圣泉集团,443.09,2
600330,天通股份,294.79,2
600353,旭光电子,349.76,2
601066,中信建投,1770.07,4
300319,麦捷科技,175.53,2
2179,中航光电,819.7,3
688110,东芯股份,725.5,3
688249,晶合集成,1086.51,4
688002,睿创微纳,700.23,3
688234,天岳先进,609.24,3
2837,英维克,831.34,3
688233,神工股份,294.65,2
783,长江证券,483.33,2
603650,彤程新材,508.48,3
300757,罗博特科,794.95,3
688082,盛美上海,1875.71,4
603005,晶方科技,286.76,2
2208,合肥城建,156.04,2
600183,生益科技,3577.15,4
601211,国泰海通,2469.93,4
688106,金宏气体,184.12,2
688720,艾森股份,82.36,1
2436,兴森科技,624.32,3
2990,盛视科技,81.38,1
63,中兴通讯,1632.39,4
988,华工科技,1588.58,4
688729,屹唐股份,639.51,3
2491,通鼎互联,259.76,2
688652,京仪装备,251.16,2
600378,昊华科技,649.76,3
2841,视源股份,273.45,2
300346,南大光电,487.2,2
301013,利和兴,105.41,2
688584,上海合晶,148.92,2
66,中国长城,627.37,3
605358,立昂微,471.5,2
300014,亿纬锂能,1160.6,4
2056,横店东磁,434.7,2
688268,华特气体,249.26,2
300037,新宙邦,396.85,2
301269,华大九天,613.07,3
688362,甬矽电子,485.64,2
600601,方正科技,549.64,3
300671,富满微,194.25,2
688141,杰华特,687.42,3
2025,航天电器,359.87,2
2497,雅化集团,198.14,2
300666,江丰电子,752.77,3
601208,东材科技,551.66,3
300223,北京君正,927.31,3
2396,星网锐捷,208.06,2
600246,万通发展,374.3,2
2415,海康威视,3116.49,4
2028,思源电气,926.78,3
688126,沪硅产业,1034.52,4
301217,铜冠铜箔,1095.05,4
2851,麦格米特,741.41,3
2617,露笑科技,158.47,2
2460,赣锋锂业,649.58,3
2192,融捷股份,184.36,2
2466,天齐锂业,705.4,3
601869,长飞光纤,1686.43,4
2156,通富微电,1076.63,4
688795,摩尔线程-U,211.88,2
2240,盛新锂能,311.3,2
688797,臻宝科技,129.98,2
2812,恩捷股份,450.82,2
300373,扬杰科技,643.36,3
2371,北方华创,5808.13,4
2475,立讯精密,4551.8,4
600176,中国巨石,2212.17,4
688469,芯联集成-U,528.87,3
300821,东岳硅材,323.46,2
688702,盛科通信-U,768.69,3
688347,华虹宏力,1508.14,4
688396,华润微,1050.61,4
600460,士兰微,740.68,3
688549,中巨芯-U,172.85,2
600172,黄河旋风,216.96,2
300502,新易盛,6560.32,4
600160,巨化股份,1172.23,4
2463,沪电股份,2488.89,4
2407,多氟多,443.37,2
600703,三安光电,845.14,3
2709,天赐材料,604.51,3
100,TCL科技,1030.06,4
688820,盛合晶微,331.9,2
300390,天华新能,441.68,2
300285,国瓷材料,632.57,3
300059,东方财富,2696.03,4
636,风华高科,694.32,3
600667,太极实业,528.32,3
301308,江波龙,1656.16,4
300433,蓝思科技,2168.78,4
300054,鼎龙股份,617.57,3
600487,亨通光电,1908.69,4
1309,德明利,1320.51,4
688521,芯原股份,1535.67,4
600522,中天科技,1566.89,4
688146,中船特气,426.2,2
688981,中芯国际,3259.69,4
688525,佰维存储,1832.04,4
600584,长电科技,1809.28,4
2384,东山精密,3359.06,4
300274,阳光电源,1822.32,4
688008,澜起科技,3068.66,4
300476,胜宏科技,2353.33,4
601138,工业富联,13150.68,4
977,浪潮信息,1313.11,4
300750,宁德时代,14846.84,4
725,京东方Ａ,2684.37,4
300308,中际旭创,12142.52,4
603986,兆易创新,4091.17,4
688072,拓荆科技,2352.01,4
603580,艾艾精工,40.09,1
601369,陕鼓动力,154.41,2
600405,动力源,28.25,1
301234,五洲医疗,13.66,1
300567,精测电子,674.56,3
300214,日科化学,47.65,1
200706,瓦轴B,4.44,1
2677,浙江美大,39.87,1
8,神州高铁,64.1,1
